Hours,Wind speed,Wind direction,,
6627.5,11,186,,
6628.5,11.6,190,,
6629.5,12,188,,
6630.5,12.1,188,,
6631.5,12.6,184,,
6632.5,13.1,181,,
6633.5,14.1,185,,
6634.5,15.3,192,,
6635.5,16,198,,
6636.5,16.2,200,,
6637.5,16.6,199,,
6638.5,16.9,200,,
6639.5,16.8,199,,
6640.5,16.5,195,,
6641.5,16.3,194,,
6642.5,16.1,193,,
6643.5,16,193,,
6644.5,15.9,192,,
6645.5,15.7,190,,
6646.5,15.7,189,,
6647.5,15.6,187,,
6648.5,15.5,185,,
6649.5,15.6,183,,
6650.5,15.8,183,,
6651.5,15.9,184,,
6652.5,16,185,,
6653.5,15.9,185,,
6654.5,15.8,185,,
6655.5,15.8,184,,
6656.5,15.9,184,,
6657.5,16.2,184,,
6658.5,16.5,186,,
6659.5,16.6,187,,
6660.5,16.7,188,,
6661.5,16.6,189,,
6662.5,16.4,191,,
6663.5,16.1,195,,
6664.5,15.6,198,,
6665.5,15.1,200,,
6666.5,14.7,199,,
6667.5,14.4,197,,
6668.5,14.3,196,,
6669.5,14.2,196,,
6670.5,13.9,196,,
6671.5,13.5,196,,
6672.5,13,196,,
6673.5,12.5,197,,
6674.5,12.1,199,,
6675.5,11.8,197,,
6676.5,11.6,193,,
6677.5,11.6,191,,
6678.5,11.7,192,,
6679.5,11.9,191,,
6680.5,12.3,186,,
6681.5,12.8,190,,
6682.5,13.1,193,,
6683.5,13.3,194,,
6684.5,13.3,195,,
6685.5,13.2,195,,
6686.5,12.9,192,,
6687.5,12.3,189,,
6688.5,11.7,183,,
6689.5,11.3,176,,
6690.5,11.4,173,,
6691.5,11.6,172,,
6692.5,11.6,171,,
6693.5,11.3,171,,
6694.5,11,175,,
6695.5,10.3,177,,
6696.5,9.5,188,,
6697.5,9.4,281,,
6698.5,10,333,,
6699.5,10.6,324,,
6700.5,11.1,326,,
6701.5,11.3,332,,
6702.5,11.6,336,,
6703.5,12,336,,
6704.5,12.3,333,,
6705.5,12.4,331,,
6706.5,12.6,331,,
6707.5,12.5,333,,
6708.5,12.2,333,,
6709.5,11.8,332,,
6710.5,11.5,332,,
6711.5,11.1,331,,
6712.5,10.7,330,,
6713.5,10.4,328,,
6714.5,10.2,327,,
6715.5,10.2,331,,
6716.5,10.3,334,,
6717.5,10.4,334,,
6718.5,10.4,334,,
6719.5,10.2,338,,
6720.5,10,347,,
6721.5,10,353,,
6722.5,10.1,356,,
6723.5,10.2,358,,
6724.5,10.2,358,,
6725.5,10.2,356,,
6726.5,10.6,353,,
6727.5,11.2,352,,
6728.5,11.5,356,,
6729.5,11.6,1,,
6730.5,11.5,2,,
6731.5,11.3,360,,
6732.5,11,359,,
6733.5,10.7,0,,
6734.5,10.3,3,,
6735.5,9.9,5,,
6736.5,9.4,5,,
6737.5,9.1,338,,
6738.5,9.2,259,,
6739.5,9.3,250,,
6740.5,9.3,251,,
6741.5,9.3,261,,
6742.5,9.3,276,,
6743.5,9.2,290,,
6744.5,9.1,307,,
6745.5,9.1,340,,
6746.5,9.1,22,,
6747.5,9.2,45,,
6748.5,9.2,69,,
6749.5,9.3,98,,
6750.5,9.6,116,,
6751.5,10,119,,
6752.5,10.5,136,,
6753.5,10.8,145,,
6754.5,11.1,152,,
6755.5,11.3,158,,
6756.5,11.6,164,,
6757.5,11.7,170,,
6758.5,11.7,174,,
6759.5,11.6,176,,
6760.5,11.3,176,,
6761.5,10.9,174,,
6762.5,10.7,175,,
6763.5,10.7,174,,
6764.5,10.6,174,,
6765.5,10.6,168,,
6766.5,10.8,160,,
6767.5,10.9,156,,
6768.5,11,158,,
6769.5,11.1,162,,
6770.5,11,166,,
6771.5,10.8,173,,
6772.5,10.7,177,,
6773.5,10.6,177,,
6774.5,10.7,176,,
6775.5,10.9,174,,
6776.5,11.1,172,,
6777.5,11.3,172,,
6778.5,11.5,171,,
6779.5,11.6,171,,
6780.5,11.7,172,,
6781.5,11.9,170,,
6782.5,12.1,168,,
6783.5,12.2,165,,
6784.5,12.1,163,,
6785.5,11.5,162,,
6786.5,10.9,163,,
6787.5,10.6,164,,
6788.5,10.4,165,,
6789.5,10.2,168,,
6790.5,10.1,170,,
6791.5,10,170,,
6792.5,10,172,,
6793.5,9.9,174,,
6794.5,9.8,176,,
6795.5,9.7,174,,
6796.5,9.6,167,,
6797.5,9.4,159,,
6798.5,9.2,147,,
6799.5,9.2,134,,
6800.5,9.3,104,,
6801.5,9.6,89,,
6802.5,9.7,94,,
6803.5,9.8,100,,
6804.5,9.9,104,,
6805.5,9.9,104,,
6806.5,9.9,103,,
6807.5,9.8,101,,
6808.5,9.7,108,,
6809.5,9.5,125,,
6810.5,9.3,147,,
6811.5,9,160,,
6812.5,9,130,,
6813.5,9.3,340,,
6814.5,9.7,346,,
6815.5,10.3,354,,
6816.5,10.9,1,,
6817.5,11.3,6,,
6818.5,11.5,5,,
6819.5,11.6,6,,
6820.5,11.7,10,,
6821.5,11.7,12,,
6822.5,11.9,11,,
6823.5,12.5,10,,
6824.5,13.1,14,,
6825.5,13.5,15,,
6826.5,13.8,14,,
6827.5,13.9,12,,
6828.5,13.9,9,,
6829.5,13.9,8,,
6830.5,13.8,7,,
6831.5,13.6,5,,
6832.5,13.2,2,,
6833.5,13,360,,
6834.5,13.4,358,,
6835.5,13.9,359,,
6836.5,14.1,359,,
6837.5,14.1,359,,
6838.5,13.9,360,,
6839.5,13.6,0,,
6840.5,13.3,0,,
6841.5,12.9,360,,
6842.5,12.7,357,,
6843.5,12.8,355,,
6844.5,12.8,355,,
6845.5,12.9,355,,
6846.5,13.3,355,,
6847.5,13.9,356,,
6848.5,14.4,1,,
6849.5,14.6,4,,
6850.5,14.6,5,,
6851.5,14.4,6,,
6852.5,14.3,6,,
6853.5,14.3,6,,
6854.5,14.3,6,,
6855.5,14.2,6,,
6856.5,13.8,5,,
6857.5,13.4,6,,
6858.5,13.1,6,,
6859.5,13,7,,
6860.5,13.1,6,,
6861.5,13.1,3,,
6862.5,12.9,1,,
6863.5,12.9,359,,
6864.5,12.9,356,,
6865.5,12.9,355,,
6866.5,12.8,353,,
6867.5,12.8,350,,
6868.5,12.7,349,,
6869.5,12.6,349,,
6870.5,12.7,348,,
6871.5,13.3,347,,
6872.5,14.1,350,,
6873.5,14.8,355,,
6874.5,15.1,360,,
6875.5,15.2,1,,
6876.5,15.1,0,,
6877.5,15,359,,
6878.5,14.9,360,,
6879.5,14.6,1,,
6880.5,14.3,2,,
6881.5,14.2,4,,
6882.5,14.3,4,,
6883.5,14.4,5,,
6884.5,14.5,5,,
6885.5,14.5,5,,
6886.5,14.4,4,,
6887.5,14.4,2,,
6888.5,14.4,359,,
6889.5,14.4,356,,
6890.5,14.4,354,,
6891.5,14.5,352,,
6892.5,14.5,352,,
6893.5,14.6,353,,
6894.5,14.7,353,,
6895.5,15.2,352,,
6896.5,16,352,,
6897.5,16.8,352,,
6898.5,17.1,354,,
6899.5,17.1,355,,
6900.5,16.9,356,,
6901.5,16.7,357,,
6902.5,16.5,359,,
6903.5,16.1,360,,
6904.5,15.6,359,,
6905.5,15.3,359,,
6906.5,15.2,357,,
6907.5,15.3,354,,
6908.5,15.4,353,,
6909.5,15.3,352,,
6910.5,15.1,352,,
6911.5,14.8,352,,
6912.5,14.6,354,,
6913.5,14.6,355,,
6914.5,14.6,356,,
6915.5,14.6,355,,
6916.5,14.4,355,,
6917.5,14.3,355,,
6918.5,14.4,355,,
6919.5,14.9,356,,
6920.5,15.6,356,,
6921.5,16.1,0,,
6922.5,16.3,3,,
6923.5,16.3,4,,
6924.5,16.2,3,,
6925.5,16,3,,
6926.5,15.8,3,,
6927.5,15.4,4,,
6928.5,14.8,5,,
6929.5,14.3,5,,
6930.5,14.1,4,,
6931.5,14.2,2,,
6932.5,14.1,1,,
6933.5,14.1,359,,
6934.5,14,357,,
6935.5,13.9,356,,
6936.5,13.8,356,,
6937.5,13.7,357,,
6938.5,13.5,358,,
6939.5,13.5,1,,
6940.5,13.5,3,,
6941.5,13.5,5,,
6942.5,13.6,8,,
6943.5,14,10,,
6944.5,14.9,13,,
6945.5,15.6,15,,
6946.5,15.9,14,,
6947.5,16,14,,
6948.5,16,14,,
6949.5,16.1,14,,
6950.5,16.1,14,,
6951.5,16,13,,
6952.5,15.5,12,,
6953.5,14.9,11,,
6954.5,14.6,9,,
6955.5,14.5,7,,
6956.5,14.4,5,,
6957.5,14.3,2,,
6958.5,14.1,359,,
6959.5,14,357,,
6960.5,13.9,355,,
6961.5,13.8,354,,
6962.5,13.7,353,,
6963.5,13.6,351,,
6964.5,13.6,350,,
6965.5,13.6,350,,
6966.5,13.8,351,,
6967.5,14.4,351,,
6968.5,15.3,354,,
6969.5,16,357,,
6970.5,16.2,359,,
6971.5,16.2,360,,
6972.5,16.1,360,,
6973.5,16,359,,
6974.5,15.7,360,,
6975.5,15.4,360,,
6976.5,14.9,359,,
6977.5,14.4,359,,
6978.5,14.3,358,,
6979.5,14.4,356,,
6980.5,14.4,355,,
6981.5,14.3,354,,
6982.5,14.1,352,,
6983.5,13.9,351,,
6984.5,13.7,350,,
6985.5,13.4,349,,
6986.5,13.3,348,,
6987.5,13.1,348,,
6988.5,12.9,349,,
6989.5,12.8,351,,
6990.5,12.9,353,,
6991.5,13.6,354,,
6992.5,14.3,359,,
6993.5,14.6,3,,
6994.5,14.6,4,,
6995.5,14.6,4,,
6996.5,14.5,4,,
6997.5,14.5,4,,
6998.5,14.4,5,,
6999.5,14.3,5,,
7000.5,14,6,,
7001.5,13.6,6,,
7002.5,13.4,7,,
7003.5,13.3,9,,
7004.5,13.1,9,,
7005.5,12.9,9,,
7006.5,12.7,6,,
7007.5,12.5,3,,
7008.5,12.3,1,,
7009.5,12.3,359,,
7010.5,12.2,357,,
7011.5,11.9,355,,
7012.5,11.7,354,,
7013.5,11.5,353,,
7014.5,12,352,,
7015.5,12.8,351,,
7016.5,13.3,353,,
7017.5,13.4,357,,
7018.5,13.2,358,,
7019.5,12.9,360,,
7020.5,12.8,3,,
7021.5,12.6,7,,
7022.5,12.4,10,,
7023.5,12.2,12,,
7024.5,11.6,12,,
7025.5,10.8,9,,
7026.5,10.6,3,,
7027.5,10.7,360,,
7028.5,10.7,356,,
7029.5,10.7,353,,
7030.5,10.7,351,,
7031.5,10.7,350,,
7032.5,10.7,351,,
7033.5,10.7,353,,
7034.5,10.8,356,,
7035.5,10.8,358,,
7036.5,10.9,359,,
7037.5,10.9,359,,
7038.5,11.3,359,,
7039.5,12.1,359,,
7040.5,12.6,1,,
7041.5,13,1,,
7042.5,13.4,1,,
7043.5,13.8,0,,
7044.5,14.1,360,,
7045.5,14.4,360,,
7046.5,14.6,0,,
7047.5,14.4,0,,
7048.5,14.1,1,,
7049.5,13.5,3,,
7050.5,13,3,,
7051.5,12.9,1,,
7052.5,12.9,359,,
7053.5,12.8,356,,
7054.5,12.7,353,,
7055.5,12.5,350,,
7056.5,12.3,348,,
7057.5,12.2,348,,
7058.5,12.3,347,,
7059.5,12.2,346,,
7060.5,12.2,346,,
7061.5,12.2,346,,
7062.5,12.6,345,,
7063.5,13.3,344,,
7064.5,14.1,344,,
7065.5,14.9,346,,
7066.5,15.2,348,,
7067.5,15.3,348,,
7068.5,15.3,348,,
7069.5,15.2,348,,
7070.5,15,348,,
7071.5,14.5,347,,
7072.5,13.9,348,,
7073.5,13.2,348,,
7074.5,12.8,348,,
7075.5,12.8,348,,
7076.5,12.7,347,,
7077.5,12.3,345,,
7078.5,12,342,,
7079.5,11.8,340,,
7080.5,11.6,339,,
7081.5,11.5,338,,
7082.5,11.5,338,,
7083.5,11.4,340,,
7084.5,11.3,340,,
7085.5,11.1,340,,
7086.5,11.2,340,,
7087.5,11.5,340,,
7088.5,11.8,340,,
7089.5,11.8,350,,
7090.5,11.7,356,,
7091.5,11.4,0,,
7092.5,11.2,4,,
7093.5,10.9,8,,
7094.5,10.6,11,,
7095.5,10.4,12,,
7096.5,10,11,,
7097.5,9.7,6,,
7098.5,9.7,357,,
7099.5,9.9,355,,
7100.5,10.2,357,,
7101.5,10.5,1,,
7102.5,10.8,5,,
7103.5,11.3,7,,
7104.5,11.5,9,,
7105.5,11.5,10,,
7106.5,11.4,11,,
7107.5,11.4,12,,
7108.5,11.5,13,,
7109.5,11.7,15,,
7110.5,12.3,16,,
7111.5,13.2,16,,
7112.5,14.2,14,,
7113.5,15,10,,
7114.5,15.5,6,,
7115.5,15.8,4,,
7116.5,16,2,,
7117.5,16.1,2,,
7118.5,16.1,1,,
7119.5,15.9,2,,
7120.5,15.3,4,,
7121.5,14.6,6,,
7122.5,14.2,6,,
7123.5,13.9,5,,
7124.5,13.7,4,,
7125.5,13.6,2,,
7126.5,13.5,1,,
7127.5,13.4,1,,
7128.5,13.4,1,,
7129.5,13.6,2,,
7130.5,13.7,2,,
7131.5,13.6,2,,
7132.5,13.6,2,,
7133.5,13.6,3,,
7134.5,13.8,3,,
7135.5,14.5,3,,
7136.5,15.4,4,,
7137.5,15.9,6,,
7138.5,16.1,8,,
7139.5,16.1,8,,
7140.5,16.1,7,,
7141.5,16.2,8,,
7142.5,16.3,8,,
7143.5,16.2,6,,
7144.5,15.9,5,,
7145.5,15.5,6,,
7146.5,15.4,6,,
7147.5,15.2,8,,
7148.5,14.8,8,,
7149.5,14.4,7,,
7150.5,14,6,,
7151.5,13.7,4,,
7152.5,13.3,3,,
7153.5,13.1,1,,
7154.5,12.9,1,,
7155.5,12.7,1,,
7156.5,12.6,1,,
7157.5,12.6,0,,
7158.5,12.8,360,,
7159.5,13.4,359,,
7160.5,13.8,4,,
7161.5,13.9,7,,
7162.5,13.8,8,,
7163.5,13.7,9,,
7164.5,13.6,9,,
7165.5,13.6,9,,
7166.5,13.4,10,,
7167.5,13.2,12,,
7168.5,12.6,13,,
7169.5,11.7,11,,
7170.5,11.5,8,,
7171.5,11.6,7,,
7172.5,11.7,4,,
7173.5,11.6,3,,
7174.5,11.4,3,,
7175.5,11.3,4,,
7176.5,11.1,5,,
7177.5,11,5,,
7178.5,11,4,,
7179.5,10.9,5,,
7180.5,10.8,5,,
7181.5,10.7,6,,
7182.5,10.9,8,,
7183.5,11.2,8,,
7184.5,10.9,14,,
7185.5,10.4,21,,
7186.5,9.9,31,,
7187.5,9.6,49,,
7188.5,9.5,83,,
7189.5,9.6,112,,
7190.5,9.7,127,,
7191.5,9.6,136,,
7192.5,9.5,146,,
7193.5,9.3,165,,
7194.5,9.1,190,,
7195.5,9.1,225,,
7196.5,9.2,299,,
7197.5,9.4,334,,
7198.5,9.8,347,,
7199.5,10.3,358,,
7200.5,10.8,3,,
7201.5,11.1,6,,
7202.5,11.2,7,,
7203.5,11.3,9,,
7204.5,11.5,9,,
7205.5,11.7,7,,
7206.5,12.2,5,,
7207.5,12.9,2,,
7208.5,13.6,6,,
7209.5,14.1,8,,
7210.5,14.4,7,,
7211.5,14.5,6,,
7212.5,14.6,6,,
7213.5,14.7,7,,
7214.5,14.8,8,,
7215.5,14.9,9,,
7216.5,14.6,10,,
7217.5,14.1,11,,
7218.5,14,9,,
7219.5,14.2,7,,
7220.5,14.3,6,,
7221.5,14.3,5,,
7222.5,14.2,4,,
7223.5,14.2,3,,
7224.5,14.2,2,,
7225.5,14.1,2,,
7226.5,14,3,,
7227.5,13.9,2,,
7228.5,13.8,2,,
7229.5,13.8,1,,
7230.5,13.9,359,,
7231.5,14.3,359,,
7232.5,15,360,,
7233.5,15.6,4,,
7234.5,15.8,7,,
7235.5,15.9,9,,
7236.5,15.9,10,,
7237.5,15.9,11,,
7238.5,15.9,13,,
7239.5,15.9,13,,
7240.5,15.7,12,,
7241.5,15.4,11,,
7242.5,15.3,9,,
7243.5,15.2,9,,
7244.5,15.1,8,,
7245.5,14.9,7,,
7246.5,14.8,6,,
7247.5,14.7,6,,
7248.5,14.6,6,,
7249.5,14.6,5,,
7250.5,14.7,5,,
7251.5,14.7,4,,
7252.5,14.7,2,,
7253.5,14.8,0,,
7254.5,14.9,359,,
7255.5,15.3,357,,
7256.5,16.1,358,,
7257.5,16.8,1,,
7258.5,17,4,,
7259.5,16.9,3,,
7260.5,16.8,2,,
7261.5,16.6,2,,
7262.5,16.5,1,,
7263.5,16.3,2,,
7264.5,15.9,2,,
7265.5,15.4,2,,
7266.5,15.2,3,,
7267.5,14.9,5,,
7268.5,14.8,8,,
7269.5,14.7,10,,
7270.5,14.5,12,,
7271.5,14.4,12,,
7272.5,14.4,12,,
7273.5,14.4,12,,
7274.5,14.5,13,,
7275.5,14.6,11,,
7276.5,14.4,9,,
7277.5,14.3,6,,
7278.5,14.4,3,,
7279.5,15,1,,
7280.5,15.8,2,,
7281.5,16.4,5,,
7282.5,16.8,6,,
7283.5,16.9,6,,
7284.5,17,6,,
7285.5,17.1,5,,
7286.5,17,5,,
7287.5,16.6,5,,
7288.5,15.8,5,,
7289.5,15,3,,
7290.5,14.5,1,,
7291.5,14.2,359,,
7292.5,14.1,356,,
7293.5,14,354,,
7294.5,14,353,,
7295.5,14.1,352,,
7296.5,14.1,353,,
7297.5,14.1,354,,
7298.5,14.1,354,,
7299.5,14.3,354,,
7300.5,14.4,354,,
7301.5,14.5,355,,
7302.5,14.8,355,,
7303.5,15.6,354,,
7304.5,16.6,356,,
7305.5,17.3,358,,
7306.5,17.7,1,,
7307.5,17.8,3,,
7308.5,18,4,,
7309.5,18.1,6,,
7310.5,18,7,,
7311.5,17.8,8,,
7312.5,17.2,8,,
7313.5,16.6,8,,
7314.5,16.4,7,,
7315.5,16.4,6,,
7316.5,16.6,3,,
7317.5,16.7,360,,
7318.5,16.6,357,,
7319.5,16.7,354,,
7320.5,16.8,351,,
7321.5,16.9,349,,
7322.5,17,349,,
7323.5,17.1,349,,
7324.5,17.2,349,,
7325.5,17.2,350,,
7326.5,17.2,351,,
7327.5,17.4,352,,
7328.5,18,354,,
7329.5,18.5,357,,
7330.5,18.5,359,,
7331.5,18.4,0,,
7332.5,18.4,1,,
7333.5,18.5,2,,
7334.5,18.4,2,,
7335.5,18,2,,
7336.5,17.3,2,,
7337.5,16.6,1,,
7338.5,16.1,359,,
7339.5,15.9,358,,
7340.5,15.7,357,,
7341.5,15.6,356,,
7342.5,15.3,355,,
7343.5,15.1,354,,
7344.5,15,353,,
7345.5,15,353,,
7346.5,14.9,353,,
7347.5,14.8,351,,
7348.5,14.8,350,,
7349.5,14.8,349,,
7350.5,14.9,349,,
7351.5,15.2,350,,
7352.5,15.9,352,,
7353.5,16.5,356,,
7354.5,16.9,359,,
7355.5,17,1,,
7356.5,16.9,3,,
7357.5,16.7,2,,
7358.5,16.4,2,,
7359.5,16.1,2,,
7360.5,15.5,1,,
7361.5,14.8,359,,
7362.5,14.4,358,,
7363.5,14.2,356,,
7364.5,14.1,355,,
7365.5,14.1,355,,
7366.5,14,354,,
7367.5,14,353,,
7368.5,13.9,352,,
7369.5,13.9,351,,
7370.5,13.8,352,,
7371.5,13.5,351,,
7372.5,13.3,350,,
7373.5,13.1,351,,
7374.5,13.3,352,,
7375.5,13.9,352,,
7376.5,14.5,356,,
7377.5,14.8,3,,
7378.5,14.8,6,,
7379.5,14.7,6,,
7380.5,14.5,5,,
7381.5,14.4,6,,
7382.5,14.2,6,,
7383.5,13.9,7,,
7384.5,13.4,8,,
7385.5,12.6,8,,
7386.5,12.3,7,,
7387.5,12.3,5,,
7388.5,12.3,2,,
7389.5,12.4,358,,
7390.5,12.5,353,,
7391.5,12.4,348,,
7392.5,12.3,347,,
7393.5,12.3,346,,
7394.5,12.3,347,,
7395.5,12.2,346,,
7396.5,11.9,344,,
7397.5,11.7,344,,
7398.5,12,345,,
7399.5,12.5,347,,
7400.5,12.7,354,,
7401.5,12.7,4,,
7402.5,12.6,10,,
7403.5,12.4,13,,
7404.5,12.3,14,,
7405.5,12.3,13,,
7406.5,12.2,12,,
7407.5,12.1,9,,
7408.5,11.7,5,,
7409.5,11.2,360,,
7410.5,11.3,355,,
7411.5,11.6,354,,
7412.5,11.9,353,,
7413.5,12,352,,
7414.5,12.1,350,,
7415.5,12.1,346,,
7416.5,12.1,343,,
7417.5,12.1,342,,
7418.5,12,342,,
7419.5,11.9,341,,
7420.5,11.7,340,,
7421.5,11.7,341,,
7422.5,12.1,342,,
7423.5,12.7,342,,
7424.5,13.2,344,,
7425.5,13.6,351,,
7426.5,13.7,355,,
7427.5,13.8,357,,
7428.5,13.9,358,,
7429.5,13.9,359,,
7430.5,13.9,359,,
7431.5,13.9,359,,
7432.5,13.8,359,,
7433.5,13.9,359,,
7434.5,14.1,358,,
7435.5,14.3,358,,
7436.5,14.4,358,,
7437.5,14.5,357,,
7438.5,14.4,356,,
7439.5,14.3,354,,
7440.5,14.1,355,,
7441.5,13.8,360,,
7442.5,13.4,3,,
7443.5,13.2,4,,
7444.5,12.9,3,,
7445.5,12.8,1,,
7446.5,12.8,1,,
7447.5,13,359,,
7448.5,13.4,360,,
7449.5,13.5,7,,
7450.5,13.4,9,,
7451.5,13.2,10,,
7452.5,13.1,11,,
7453.5,12.9,13,,
7454.5,12.8,13,,
7455.5,12.6,10,,
7456.5,12.6,4,,
7457.5,12.9,0,,
7458.5,13.4,358,,
7459.5,13.8,359,,
7460.5,13.9,358,,
7461.5,13.9,357,,
7462.5,13.9,355,,
7463.5,14.1,354,,
7464.5,14.1,354,,
7465.5,14.2,355,,
7466.5,14.1,355,,
7467.5,14,355,,
7468.5,14,356,,
7469.5,13.9,356,,
7470.5,13.8,355,,
7471.5,14,353,,
7472.5,14.6,355,,
7473.5,15.1,0,,
7474.5,15.2,5,,
7475.5,15.3,8,,
7476.5,15.3,9,,
7477.5,15.3,9,,
7478.5,15.3,9,,
7479.5,15.1,9,,
7480.5,14.6,9,,
7481.5,14.4,7,,
7482.5,14.7,6,,
7483.5,14.8,6,,
7484.5,14.7,4,,
7485.5,14.4,2,,
7486.5,14.2,1,,
7487.5,13.9,1,,
7488.5,13.8,360,,
7489.5,13.8,358,,
7490.5,13.8,356,,
7491.5,13.8,354,,
7492.5,13.8,352,,
7493.5,13.9,352,,
7494.5,14,352,,
7495.5,14.5,352,,
7496.5,15.2,356,,
7497.5,15.6,3,,
7498.5,15.7,7,,
7499.5,15.7,8,,
7500.5,15.7,8,,
7501.5,15.6,9,,
7502.5,15.6,9,,
7503.5,15.4,10,,
7504.5,14.8,9,,
7505.5,14.4,8,,
7506.5,14.4,6,,
7507.5,14.5,4,,
7508.5,14.4,2,,
7509.5,14.4,1,,
7510.5,14.4,0,,
7511.5,14.5,360,,
7512.5,14.5,0,,
7513.5,14.6,0,,
7514.5,14.6,1,,
7515.5,14.5,1,,
7516.5,14.4,1,,
7517.5,14.2,0,,
7518.5,14.3,360,,
7519.5,14.7,360,,
7520.5,15.4,2,,
7521.5,15.8,5,,
7522.5,16,6,,
7523.5,16.1,6,,
7524.5,16.2,6,,
7525.5,16.2,7,,
7526.5,16.1,8,,
7527.5,16,8,,
7528.5,15.6,7,,
7529.5,15.3,6,,
7530.5,15.2,4,,
7531.5,15.2,2,,
7532.5,15.2,0,,
7533.5,15.3,358,,
7534.5,15.3,357,,
7535.5,15.3,356,,
7536.5,15.2,356,,
7537.5,15.2,356,,
7538.5,15.2,355,,
7539.5,15.1,354,,
7540.5,14.9,352,,
7541.5,14.9,352,,
7542.5,14.9,351,,
7543.5,15.3,351,,
7544.5,16,354,,
7545.5,16.6,360,,
7546.5,16.6,4,,
7547.5,16.5,6,,
7548.5,16.4,7,,
7549.5,16.1,8,,
7550.5,15.8,9,,
7551.5,15.5,10,,
7552.5,14.9,10,,
7553.5,14.3,9,,
7554.5,14.1,6,,
7555.5,14.2,3,,
7556.5,14.1,1,,
7557.5,13.9,359,,
7558.5,13.8,358,,
7559.5,13.7,357,,
7560.5,13.7,356,,
7561.5,13.6,355,,
7562.5,13.5,354,,
7563.5,13.5,353,,
7564.5,13.5,352,,
7565.5,13.4,352,,
7566.5,13.5,352,,
7567.5,14,353,,
7568.5,14.5,357,,
7569.5,14.7,3,,
7570.5,14.6,8,,
7571.5,14.4,10,,
7572.5,14.2,10,,
7573.5,13.9,9,,
7574.5,13.8,8,,
7575.5,13.6,8,,
7576.5,13.1,7,,
7577.5,12.5,6,,
7578.5,12.2,4,,
7579.5,12.3,2,,
7580.5,12.4,360,,
7581.5,12.5,358,,
7582.5,12.6,357,,
7583.5,12.6,356,,
7584.5,12.6,355,,
7585.5,12.6,354,,
7586.5,12.6,354,,
7587.5,12.6,351,,
7588.5,12.6,349,,
7589.5,12.7,347,,
7590.5,13,349,,
7591.5,13.5,349,,
7592.5,14.1,353,,
7593.5,14.4,360,,
7594.5,14.5,3,,
7595.5,14.5,4,,
7596.5,14.5,5,,
7597.5,14.6,6,,
7598.5,14.7,6,,
7599.5,14.6,6,,
7600.5,14.2,4,,
7601.5,13.8,1,,
7602.5,13.8,359,,
7603.5,13.9,357,,
7604.5,13.9,357,,
7605.5,14,357,,
7606.5,13.9,356,,
7607.5,13.8,356,,
7608.5,13.8,356,,
7609.5,13.8,354,,
7610.5,13.8,353,,
7611.5,13.9,350,,
7612.5,14,347,,
7613.5,14,346,,
7614.5,14,345,,
7615.5,14.3,344,,
7616.5,14.9,345,,
7617.5,15.5,348,,
7618.5,15.8,351,,
7619.5,15.7,355,,
7620.5,15.5,359,,
7621.5,15.2,2,,
7622.5,14.9,5,,
7623.5,14.5,7,,
7624.5,13.8,6,,
7625.5,13.4,3,,
7626.5,13.3,1,,
7627.5,13.3,359,,
7628.5,13.4,358,,
7629.5,13.4,357,,
7630.5,13.3,356,,
7631.5,13.2,355,,
7632.5,13.1,354,,
7633.5,13,355,,
7634.5,12.9,353,,
7635.5,12.8,351,,
7636.5,12.6,351,,
7637.5,12.4,347,,
7638.5,12.5,346,,
7639.5,12.9,345,,
7640.5,13.2,348,,
7641.5,13.2,356,,
7642.5,12.9,3,,
7643.5,12.5,5,,
7644.5,12.2,6,,
7645.5,12,5,,
7646.5,11.9,4,,
7647.5,11.8,4,,
7648.5,11.5,1,,
7649.5,11.1,357,,
7650.5,11.3,353,,
7651.5,11.8,353,,
7652.5,12,354,,
7653.5,12,354,,
7654.5,12,354,,
7655.5,12,354,,
7656.5,12,354,,
7657.5,12,353,,
7658.5,12.2,351,,
7659.5,12.4,352,,
7660.5,12.7,352,,
7661.5,13,353,,
7662.5,13.4,353,,
7663.5,14.1,353,,
7664.5,15,355,,
7665.5,15.8,1,,
7666.5,16.4,6,,
7667.5,16.7,8,,
7668.5,17,9,,
7669.5,17.2,10,,
7670.5,17.4,11,,
7671.5,17.7,9,,
7672.5,18.1,1,,
7673.5,18.3,350,,
7674.5,18.5,346,,
7675.5,18.8,346,,
7676.5,18.9,346,,
7677.5,18.9,345,,
7678.5,18.8,344,,
7679.5,18.7,344,,
7680.5,18.6,344,,
7681.5,18.6,344,,
7682.5,18.6,345,,
7683.5,18.6,345,,
7684.5,18.7,345,,
7685.5,18.6,345,,
7686.5,18.6,345,,
7687.5,18.6,345,,
7688.5,18.8,345,,
7689.5,19,345,,
7690.5,19.1,346,,
7691.5,19.2,346,,
7692.5,19.3,346,,
7693.5,19.2,345,,
7694.5,19.1,345,,
7695.5,18.9,345,,
7696.5,18.6,344,,
7697.5,18.4,345,,
7698.5,18.3,346,,
7699.5,18.4,347,,
7700.5,18.4,349,,
7701.5,18.2,349,,
7702.5,18,349,,
7703.5,17.8,350,,
7704.5,17.6,349,,
7705.5,17.6,349,,
7706.5,17.6,348,,
7707.5,17.6,348,,
7708.5,17.6,347,,
7709.5,17.5,347,,
7710.5,17.5,347,,
7711.5,17.6,347,,
7712.5,17.8,348,,
7713.5,18.1,350,,
7714.5,18.2,352,,
7715.5,18.3,352,,
7716.5,18.4,354,,
